"Wavelength","ATTO 550 EM","ATTO 550 AB"
559,0.464948062683982,0.901086579220778
560,0.513896108441558,0.862835500259739
561,0.563138523766233,0.819757572640692
562,0.612904755844155,0.772835486580085
563,0.66223376134199,0.723268390173159
564,0.711168824415583,0.672125538528138
565,0.757683972943722,0.620480516103895
566,0.800822505194804,0.569121209740259
567,0.841038959870129,0.518865802337662
568,0.877865798701297,0.470030308831168
569,0.908463200173159,0.423268403160173
570,0.93568831164502,0.379021648138528
571,0.957558447316016,0.337402604069264
572,0.975021654805194,0.298878791038961
573,0.988038967402596,0.263705627402597
574,0.994991349913418,0.231883115108225
575,0.998718625974025,0.203168829437229
576,0.998099580432899,0.177411255670995
577,0.992649357532466,0.154640691376623
578,0.983731598874458,0.134779219385281
579,0.971675318268397,0.117155845220779
580,0.956432889523808,0.101831169601731
581,0.938095224112553,0.0886406932770561
582,0.916917738571427,0.0771774897445886
583,0.895787878225107,0.0669264075367964
584,0.873316023636362,0.0579696975411255
585,0.849021655670994,0.0499393939653679
586,0.823632038614717,0.0429523811168831
587,0.797186152683982,0.0367489177835497
588,0.769606061645021,0.0313549788354978
589,0.741441561774891,0.0269307358614718
590,0.715125539870129,0.023194805
591,0.689012992813852,0.0200865799610389
592,0.663393944285713,0.0174329003471861
593,0.637623383506493,0.0151298697567099
594,0.61346753142857,0.0130952378987013
595,0.5887359304329,0.0112207791839827
596,0.565961037748917,0.00955411273636362
597,0.543748923809523,0.00816017328225107
598,0.523298702294372,0.0070173161103896
599,0.503073597489177,0.00601731609870129
600,0.483727272077921,0.00516017323852813
601,0.465181815324675,0.00473593077229436
602,0.448160169610389,0.00428138536060605
603,0.432389607229437,0.00390909102164502
604,0.418160175714285,0.00368831181385281
605,0.404619054545454,0.00331168841038961
606,0.391969705411255,0.00300000004155844
607,0.381000004242424,0.00259740262857143
608,0.370389609567099,0.00228138532597402
609,0.36094805095238,0.00213852822467532
610,0.351787879177489,0.00196969707272727
611,0.34404329047619,0.00190909101818182
612,0.336835501168831,0.0020000001
613,0.329805195281385,0.0020909092
614,0.323333333203463,0.00203030313333333
615,0.317917744242424,0.00177056284761905
616,0.312987004632034,0.00159740265714286
617,0.308125535670995,0.00151082256190476
618,0.30340692090909,0.00160173166190476
619,0.298922074588744,0.00153679659047619
620,0.294341988614718,0.00160173166190476
621,0.289147184891774,0.00179653687619047
622,0.284640694199134,0.00183549791904762
623,0.280220782077922,0.00176623384285714
624,0.275740258614718,0.00183116891428571
625,0.270718615800865,0.00193939403333333
626,0.265532467056277,0.0020909092
627,0.259800866190476,0.0020909092
628,0.254320347142857,0.00203030313333333
629,0.248510824242424,0.00186147194761905
630,0.243060607792207,0.00162770569047619
631,0.237748919480519,0.00137229440952381
632,0.231974023939394,0.00113852815238095
633,0.226268397316017,0.000969696966666665
634,0.220532468744588,0.000909090899999999
635,0.214056279567099,0.000999999999999999
636,0.207787885497835,0.000999999999999999
637,0.201012991298701,0.000999999999999999
638,0.194722946060606,0.000999999999999999
639,0.188385281341991,0.000999999999999999
640,0.181891771125541,0.000999999999999999
641,0.175766231125541
642,0.170155844155844
643,0.164294374025974
644,0.158896106450216
645,0.152982686926407
646,0.147571431948052
647,0.142307362251082
648,0.136883118528138
649,0.131476192813853
650,0.126324677012987
651,0.121532468138528
652,0.117012986103896
653,0.112683982593073
654,0.108614718675325
655,0.104601731588744
656,0.100445887528138
657,0.096571429164502
658,0.0925584425238094
659,0.0887575777186146
660,0.0853852837316016
661,0.0824199156926406
662,0.0795108245541125
663,0.0765064955930735
664,0.0735584436623376
665,0.0711082268181817
666,0.0687402606363635
667,0.066190477069264
668,0.0639653676233765
669,0.0618181809393939
670,0.0598831159090908
671,0.0578744583896103
672,0.056082251047619
673,0.0546147189220778
674,0.0532943727792207
675,0.0517056279740259
676,0.0501125536796536
677,0.0487359303549783
678,0.0475108219956709
679,0.0462813847662337
680,0.0452251077532467
681,0.0442337662380952
682,0.0431082254502164
683,0.0418917754242424
684,0.0406753252077922
685,0.0397445893722943
686,0.0387662339177489
687,0.0378311686103896
688,0.0369393934978354
689,0.0360909085367965
690,0.035000000060606
691,0.0340000006320346
692,0.0329090915844155
693,0.0319696976277056
694,0.031047619008658
695,0.0304328995454545
696,0.0297056267359307
697,0.029064934069264
698,0.0284242422597402
699,0.0276969699826839
700,0.0267056282900433
701,0.0258917755800865
702,0.0250779226320346
703,0.0244632036017316
704,0.0235367965064935
705,0.0228311687402597
706,0.022077922077922
707,0.0214329005238095
708,0.0207662337965368
709,0.0202337659134199
710,0.0195670991341991
711,0.0188311684805195
712,0.018138528021645
713,0.0176017319177489
714,0.0169090915714286
715,0.0163679662900433
716,0.0160000008095238
717,0.0155411259134199
718,0.0150606061991342
719,0.0145367965064935
720,0.0142337661428571
721,0.0138874458874459
722,0.0131428571428571
723,0.0125974025974026
724,0.0121385281385281
725,0.0117445887627705
726,0.0113939394
727,0.0109740259463203
728,0.0107965367402597
729,0.0104632033437229
730,0.0099090907090909
731,0.0095974023168831
732,0.00937229395584414
733,0.00916883077229436
734,0.00883116853593072
735,0.00862770552554111
736,0.0084025975108225
737,0.00800000026147185
738,0.00759740294718614
739,0.00737229472857142
740,0.00707792229956709
741,0.00689177507792207
742,0.00670562786709956
743,0.00660606076666666
744,0.00639393953333332
745,0.00620346332380951
746,0.00616883129480519
747,0.00609090920303029
748,0.00577056283376623
749,0.00562770565324675
750,0.0054632034103896
751,0.00516883108744588
752,0.0047402597030303
753,0.00459740257272727
754,0.00454112557878787
755,0.00437229446060605
756,0.00422510835757575
757,0.00414285729999999
758,0.00416883131818181
759,0.00406060624242424
760,0.00400000024545454
761,0.00403030323636363
762,0.00386147203376623
763,0.00353679664415584
764,0.00343290051948052
765,0.00330735936883116
766,0.00320346324415584
767,0.00316450219740259
768,0.00323376628051948
769,0.0031688312025974
770,0.00306060607272727
771,0.00290909089090909
772,0.00309090908181818
773,0.00293939394545454
774,0.00283116884805194
775,0.00276623378961039
776,0.00274458877012987
777,0.00285714287142857
778,0.00286147187532467
779,0.00280086582077922
780,0.00271861474675324
781,0.00237229443506493
782,0.00213852822467532
783,0.00196969707272727
784,0.00190909101818182
785,0.0020000001
786,0.0020000001
787,0.0020000001
788,0.0020000001
789,0.0020000001
790,0.0020000001
791,0.0020000001
792,0.0020909092
793,0.00193939403333333
794,0.00183116891428571
795,0.00185714294285714
796,0.00168398275238095
797,0.00159740265714286
798,0.00159740265714286
799,0.00177489185238095
800,0.00188744597619047
801,0.00169264076190476
802,0.00156709962380952
803,0.00146320350952381
804,0.00113852815238095
805,0.000969696966666665
806,0.000909090899999999
807,0.000999999999999999
808,0.000999999999999999
809,0.000999999999999999
810,0.000999999999999999
811,0.000999999999999999
812,0.000999999999999999
813,0.000999999999999999
814,0.000999999999999999
815,0.000999999999999999
816,0.000999999999999999
817,0.000999999999999999
818,0.000999999999999999
819,0.000999999999999999
820,0.000999999999999999
821,0.000999999999999999
822,0.000999999999999999
823,0.000999999999999999
824,0.000999999999999999
825,0.000999999999999999
826,0.000999999999999999
827,0.000999999999999999
828,0.000999999999999999
829,0.000999999999999999
830,0.000999999999999999
831,0.000999999999999999
832,0.000999999999999999
833,0.000999999999999999
834,0.000999999999999999
835,0.000999999999999999
836,0.000999999999999999
837,0.000999999999999999
838,0.000999999999999999
839,0.000999999999999999
840,0.000999999999999999
841,0.000999999999999999
842,0.000999999999999999
843,0.000999999999999999
844,0.000999999999999999
845,0.000999999999999999
846,0.000999999999999999
847,0.000999999999999999
848,0.000999999999999999
