"Wavelength","ATTO 532 EM","ATTO 532 AB"
403,,0.0138917748917749
404,,0.013177489195671
405,,0.0123116883177489
406,,0.0116017315922078
407,,0.0107359306675325
408,,0.0101125538865801
409,,0.00970562743463202
410,,0.00920346298268397
411,,0.00867532458268397
412,,0.00825108241991341
413,,0.0080173163125541
414,,0.00810822542164501
415,,0.00828138545627705
416,,0.00871861454372293
417,,0.00889177457835497
418,,0.00889177457835497
419,,0.00871861454372293
420,,0.00837229447445886
421,,0.00813852842770562
422,,0.00796969739393938
423,,0.00790909138181817
424,,0.00800000039999999
425,,0.00800000039999999
426,,0.00790909138181817
427,,0.00796969739393938
428,,0.00813852842770562
429,,0.00828138536536796
430,,0.00850649338008657
431,,0.00896969670216449
432,,0.00945021612813851
433,,0.0100606057878788
434,,0.010536796434632
435,,0.0111428571212121
436,,0.0118571428813853
437,,0.0123722943904762
438,,0.0129090908181818
439,,0.0135974025670995
440,,0.0142813856017316
441,,0.0151385285714285
442,,0.0159696972294372
443,,0.016909090995671
444,,0.0179090908225108
445,,0.0189696967099567
446,,0.0200476185238095
447,,0.0212510819004329
448,,0.022645021995671
449,,0.0242510825021645
450,,0.0260476193073593
451,,0.0279696978658008
452,,0.0299090918311688
453,,0.0320000006666666
454,,0.0339090909004329
455,,0.0359696965887445
456,,0.0380476189307359
457,,0.0403419909350649
458,,0.0427662337532467
459,,0.045142858069264
460,,0.0475367977878787
461,,0.0500606070086579
462,,0.0524502164805194
463,,0.0549696966147185
464,,0.0575064933419913
465,,0.0602813849134198
466,,0.0631385269393939
467,,0.0658787866666666
468,,0.0687878788874458
469,,0.0719264070389609
470,,0.075268398151515
471,,0.0790346328225107
472,,0.0831774900086579
473,,0.087714286103896
474,,0.0927748910476189
475,,0.0982251073809522
476,,0.104285714194805
477,,0.110731602255411
478,,0.118025973056277
479,,0.125900431484848
480,,0.134489176060606
481,,0.143528135367965
482,,0.153350645324675
483,,0.163649345714285
484,,0.174471858917749
485,,0.185601731861472
486,,0.197311688961039
487,,0.209077924025974
488,,0.221134202380952
489,,0.232761906450216
490,,0.244038962554112
491,,0.254554111948052
492,,0.26425107995671
493,,0.273047615930736
494,,0.280969691471861
495,,0.287818174329004
496,,0.293878782121212
497,,0.298926404675324
498,,0.303177487965368
499,,0.30682251060606
500,,0.309982684761904
501,,0.312909094675324
502,,0.315805199350649
503,0.00113333332121212,0.31907360090909
504,0.000933333330303031,0.323229446623376
505,0.000852380958225108,0.328298710952381
506,0.000890476204978355,0.334683986926406
507,0.00104761907056277,0.342701298484848
508,0.00134199138225108,0.352402592727272
509,0.0016753247060606,0.364108216839826
510,0.00211255418268398,0.377896092857142
511,0.00267532473419913,0.394177479480519
512,0.00325108227359307,0.41303462069264
513,0.0039264070103896,0.434177485930735
514,0.00498701307792207,0.457805195064934
515,0.00620779230346319,0.48398701077922
516,0.00771428578831168,0.512329001385281
517,0.00974458877965367,0.542969695064934
518,0.0122727273995671,0.575718614155843
519,0.0154458873666666,0.610567095497835
520,0.0191645021290043,0.64715584077922
521,0.0239913418363636,0.685043293809523
522,0.0301125532164502,0.723926405670995
523,0.0376277044372294,0.763285705670995
524,0.0465670989393939,0.802121196796536
525,0.0576190475541125,0.839969683246752
526,0.0708528143506492,0.876017305411254
527,0.0864935072683982,0.909389595800865
528,0.10489610408658,0.938926396493505
529,0.126792208298701,0.963666662337661
530,0.152584418787879,0.98253246116883
531,0.182259744316017,0.994861464848484
532,0.215922081428571,0.999761895627704
533,0.253658009826839,0.997038950692639
534,0.295627701558441,0.986372283679652
535,0.341294369004329,0.967826818311687
536,0.390142849610389,0.94147617108225
537,0.443099555974025,0.907935054458873
538,0.498047605064934,0.867761898095237
539,0.554025962164501,0.821965365757575
540,0.608770554588744,0.771701301774891
541,0.663818172380951,0.718121219870129
542,0.71742424103896,0.662372302467532
543,0.768099573116882,0.605735933073592
544,0.814584423073592,0.549341995714285
545,0.858541128917748,0.494259747922077
546,0.89575324147186,0.441255418051947
547,0.927116875151514,0.391108227792207
548,0.951614705887445,0.344316018354978
549,0.972173143333332,0.301164503073593
550,0.986445877532466,0.261930732467532
551,0.996090896709955,0.226476186406926
552,0.998463194329003,0.194822505670995
553,0.996584406969696,0.166865798194805
554,0.988683974329003,0.142419912549783
555,0.976956705584414,0.121121211038961
556,0.961761908614717,0.102653679541125
557,0.944112563809522,0.0869264057272726
558,0.923203477272726,0.0734025966233765
559,0.900857148051947,0.061701298077922
560,0.875034634761904,0.0516839821904761
561,0.848506496450215,0.043207792103896
562,0.821389613376622,0.0361082247056277
563,0.793969700389609,0.0299999996580086
564,0.767112562251081,0.0248917744588744
565,0.740290055194804,0.0207012985722943
566,0.713536815411254,0.0171948055229437
567,0.687636377922077,0.0142251085220779
568,0.661770573852813,0.0117748919675324
569,0.63543724030303,0.00980519495714284
570,0.610060615800865,0.00820779223896103
571,0.585281391515151,0.00698701308008657
572,0.561671002207791,0.0059264070077922
573,0.538831178528138,0.00525108234761904
574,0.516839840086579,0.00467532469956709
575,0.496722955021644,0.00411255415800865
576,0.477112556017315,0.00367532474112554
577,0.457974024458874,0.00334199142554112
578,0.440160173722943,0.0030476191025974
579,0.424238096103896,0.00306060604545454
580,0.409571427922077,0.00293939391818181
581,0.395688311471861,0.00286147187532467
582,0.382835498051948,0.00262770566493506
583,0.371974026623376,0.00237229443506493
584,0.362069263203463,0.00222943732467532
585,0.352554111082251,0.0020000001060606
586,0.343948053160173,0.00177056286580086
587,0.335917747489177,0.00162770569047619
588,0.328216444155844,0.00137229440952381
589,0.320857137878787,0.00113852815238095
590,0.314839824891774,0.000969696966666665
591,0.309476191558441,0.000909090899999999
592,0.304554117575757,0.000999999999999999
593,0.299173163852813,0.000999999999999999
594,0.294445891601731,0.000999999999999999
595,0.28916450060606,0.000999999999999999
596,0.284160168311688,0.000999999999999999
597,0.278852809653679,0.000999999999999999
598,0.273506493896103,0.000999999999999999
599,0.267857146493506,0.000999999999999999
600,0.262108231558441,0.000999999999999999
601,0.255705634588744,0.000999999999999999
602,0.249753252597402,0.000999999999999999
603,0.243826839826839,0.000999999999999999
604,0.237727267792207,0.000999999999999999
605,0.231346312857143,0.000999999999999999
606,0.224861464632034,0.000999999999999999
607,0.218402590822511,0.000999999999999999
608,0.211857138225108,0.000999999999999999
609,0.205294370909091,0.000999999999999999
610,0.19873593012987,0.000999999999999999
611,0.192064937489177,0.000999999999999999
612,0.185212122294372,0.000999999999999999
613,0.178683983333333,0.000999999999999999
614,0.172324675541125,0.000999999999999999
615,0.166311687186147,0.000999999999999999
616,0.160445888311688,0.000999999999999999
617,0.154679653679653,0.000999999999999999
618,0.148878786103896,0.000999999999999999
619,0.143155845887446,0.000999999999999999
620,0.137913421385281,0.000999999999999999
621,0.132662339350649,0.000999999999999999
622,0.127774893246753,0.000999999999999999
623,0.123099567922078,0.000999999999999999
624,0.118350651948052,0.000999999999999999
625,0.113350649683983,0.000999999999999999
626,0.108740258831169,0.000999999999999999
627,0.104316017580086
628,0.100541126549783
629,0.0965541149177488
630,0.0930216476753245
631,0.0897662360173159
632,0.0862813862510821
633,0.0828787874112553
634,0.0797359295497835
635,0.0766536789826839
636,0.0736753246017315
637,0.0707099578354977
638,0.0678658024372294
639,0.0655411268874458
640,0.0630952384718614
641,0.061082251090909
642,0.0593030302727272
643,0.0575151524805194
644,0.0558571435108224
645,0.0540000008181817
646,0.0520519486147185
647,0.050363636112554
648,0.048714285090909
649,0.0472164499956709
650,0.0458008656666666
651,0.0444458879264069
652,0.0433722947575757
653,0.0422294378528138
654,0.0410000004285714
655,0.0397705625714285
656,0.0386277051471861
657,0.0373722942424242
658,0.0360476188917748
659,0.0349393939090909
660,0.0340476193419913
661,0.03337229508658
662,0.0326277064761904
663,0.0318614719393939
664,0.0310303026277056
665,0.0299999997532467
666,0.0289696968051948
667,0.0281385282121212
668,0.0273722951255411
669,0.0266277065497835
670,0.0257705635800865
671,0.0250000003722943
672,0.0242294373679653
673,0.0232813852510822
674,0.0225974025064935
675,0.0219090909090909
676,0.0213722944632034
677,0.0208571428874459
678,0.020142857004329
679,0.0196277050735931
680,0.0189999993116883
681,0.0183722937878788
682,0.0178571426623376
683,0.0171428573376623
684,0.0166277062121212
685,0.0160000006883117
686,0.0153722949264069
687,0.0147662339047619
688,0.0142034631731602
689,0.0137056276147186
690,0.0132943722943723
691,0.0127056277056277
692,0.0122034632034632
693,0.0117662337844156
694,0.011372294378355
695,0.0109090908813853
696,0.0106883116320346
697,0.0103116881922078
698,0.00999999979999999
699,0.00968831133506492
700,0.00931168794372293
701,0.00899999973852813
702,0.00859740248917748
703,0.00837229447445886
704,0.00816883146406925
705,0.00783116922770562
706,0.00753679693506493
707,0.00746320374675324
708,0.00716883139956709
709,0.0068311690112554
710,0.00653679668138527
711,0.0063722945095238
712,0.00622943736147185
713,0.00600000010303029
714,0.00577056283376623
715,0.00562770565324675
716,0.00537229434675324
717,0.00513852806623376
718,0.00496969686363636
719,0.00499999985454545
720,0.00503030292121211
721,0.0048614718030303
722,0.00462770563939393
723,0.00437229446060605
724,0.00413852829696969
725,0.00396969717878787
726,0.00390909113636363
727,0.00400000019999999
728,0.0040909093090909
729,0.00403030323636363
730,0.00386147203376623
731,0.00362770575324675
732,0.00337229444675324
733,0.00313852816623376
734,0.00296969696363636
735,0.00290909089090909
736,0.003
737,0.003
738,0.003
739,0.003
740,0.003
741,0.00309090908181818
742,0.00303030302727272
743,0.00277056279350649
744,0.00268831171948052
745,0.00254112558701298
746,0.00237229443506493
747,0.0022251083025974
748,0.00214285722857143
749,0.00216883125194805
750,0.00206060615454545
751,0.00190909101818182
752,0.0020000001
753,0.0020000001
754,0.0020000001
755,0.0020000001
756,0.0020000001
757,0.0020000001
758,0.0020000001
759,0.0020000001
760,0.0020000001
761,0.0020909092
762,0.00203030313333333
763,0.00186147194761905
764,0.00162770569047619
765,0.00137229440952381
766,0.00113852815238095
767,0.000969696966666665
768,0.000909090899999999
769,0.000999999999999999
770,0.000999999999999999
771,0.000999999999999999
772,0.000999999999999999
773,0.000999999999999999
774,0.000999999999999999
775,0.000999999999999999
776,0.000999999999999999
777,0.000999999999999999
778,0.000999999999999999
779,0.000999999999999999
780,0.000999999999999999
781,0.000999999999999999
782,0.000999999999999999
783,0.000999999999999999
784,0.000999999999999999
785,0.000999999999999999
786,0.000999999999999999
787,0.000999999999999999
788,0.000999999999999999
789,0.000999999999999999
790,0.000999999999999999
791,0.000999999999999999
792,0.000999999999999999
793,0.000999999999999999
794,0.000999999999999999
795,0.000999999999999999
796,0.000999999999999999
797,0.000999999999999999
798,0.000999999999999999
799,0.000999999999999999
800,0.000999999999999999
801,0.000999999999999999
802,0.000999999999999999
803,0.000999999999999999
804,0.000999999999999999
805,0.000999999999999999
806,0.000999999999999999
807,0.000999999999999999
808,0.000999999999999999
809,0.000999999999999999
810,0.000999999999999999
811,0.000999999999999999
812,0.000999999999999999
813,0.000999999999999999
814,0.000999999999999999
815,0.000999999999999999
816,0.000999999999999999
817,0.000999999999999999
818,0.000999999999999999
819,0.000999999999999999
820,0.000999999999999999
821,0.000999999999999999
