"Wavelength","ATTO 643 EM","ATTO 643 AB"
392,,0.0390303034458874
393,,0.0395844156277056
394,,0.0397489176147186
395,,0.0397229432770562
396,,0.0396580083419913
397,,0.0395541128095238
398,,0.0391688319523809
399,,0.0387402603419913
400,,0.0385064938831168
401,,0.0384199136233766
402,,0.0382987013809523
403,,0.0385844153203463
404,,0.0392077918528138
405,,0.0403896106233766
406,,0.041645022047619
407,,0.0430216452207792
408,,0.0447662343419913
409,,0.0463722952380952
410,,0.0480000004025973
411,,0.0497186146623376
412,,0.05144588708658
413,,0.0529004327835497
414,,0.053887446121212
415,,0.0544805198268397
416,,0.054549784099567
417,,0.0538528142121211
418,,0.0527445882770562
419,,0.0511341982121211
420,,0.0491948041904761
421,,0.0467922066536796
422,,0.0440129866839826
423,,0.0409826838831168
424,,0.037718615025974
425,,0.0343722949350649
426,,0.0311385285670995
427,,0.0278787879350649
428,,0.0247878789567099
429,,0.0220173158787879
430,,0.0193896105194805
431,,0.0169264068753247
432,,0.0147575758467532
433,,0.0129264069402597
434,,0.0113896104329004
435,,0.0100173158523809
436,,0.00887878787229436
437,,0.00781818185974025
438,,0.00696969701688311
439,,0.00604761913506493
440,,0.00525108234761904
441,,0.00464502166320346
442,,0.00434199143333333
443,,0.00407792222424242
444,,0.00383116901255411
445,,0.00353679668961039
446,,0.00337229444675324
447,,0.00313852816623376
448,,0.00296969696363636
449,,0.00290909089090909
450,,0.003
451,,0.003
452,,0.003
453,,0.003
454,,0.003
455,,0.003
456,,0.003
457,,0.003
458,,0.003
459,,0.003
460,,0.00309090908181818
461,,0.00293939394545454
462,,0.00283116884805194
463,,0.00276623378961039
464,,0.00274458877012987
465,,0.00276623378961039
466,,0.00283116884805194
467,,0.00293939394545454
468,,0.00309090908181818
469,,0.003
470,,0.003
471,,0.003
472,,0.003
473,,0.003
474,,0.003
475,,0.003
476,,0.003
477,,0.003
478,,0.003
479,,0.003
480,,0.003
481,,0.003
482,,0.00290909089090909
483,,0.00296969696363636
484,,0.00313852816623376
485,,0.00337229444675324
486,,0.00362770575324675
487,,0.00386147203376623
488,,0.00403030323636363
489,,0.0040909093090909
490,,0.00400000019999999
491,,0.00400000019999999
492,,0.00390909113636363
493,,0.00396969717878787
494,,0.00413852829696969
495,,0.00437229446060605
496,,0.00453679653030302
497,,0.00483116876666666
498,,0.00516883108744588
499,,0.0054632034103896
500,,0.00562770565324675
501,,0.00586147193376622
502,,0.00603030313636363
503,,0.0060000001090909
504,,0.00596969706666666
505,,0.00613852825238094
506,,0.00628138540043289
507,,0.00659740275411255
508,,0.0070000002138528
509,,0.00740259768008657
510,,0.00771861505324674
511,,0.00777056321558441
512,,0.00800000043030302
513,,0.00813852842770562
514,,0.00834199143809523
515,,0.00876623369177488
516,,0.0091428569099567
517,,0.00962770532294371
518,,0.00999999972727271
519,,0.0103722942528138
520,,0.0107662337099567
521,,0.0111125540848485
522,,0.0117662337722944
523,,0.0123722943904762
524,,0.013
525,,0.0136277055367965
526,,0.0141428571125541
527,,0.0147662340865801
528,,0.0153419917748918
529,,0.0160476193073593
530,,0.016969697056277
531,,0.0179090908225108
532,,0.0189999997402597
533,,0.0199999995670995
534,,0.0209999996796537
535,,0.0219999999393939
536,,0.023000000060606
537,,0.0239090912294372
538,,0.0249696974025974
539,,0.0261385284891775
540,,0.0273722942164502
541,,0.0285367962207792
542,,0.0298311687965368
543,,0.0311688314675324
544,,0.0324632037662337
545,,0.0336277062207792
546,,0.0347705631688311
547,,0.0359999997186147
548,,0.0371385271774891
549,,0.0383419905627705
550,,0.0397662333766233
551,,0.0411428577142857
552,,0.042627706103896
553,,0.0440000004718614
554,,0.0452813856147185
555,,0.046826840073593
556,,0.0482813854025973
557,,0.049818182103896
558,,0.0515670994891774
559,,0.0533290041688311
560,,0.0553896098095237
561,,0.0576147180216449
562,,0.0600692633982683
563,,0.0629264063030302
564,,0.0659870122943722
565,,0.0692987007532467
566,,0.072926406051948
567,,0.0767575755974025
568,,0.0809264074848484
569,,0.0852987024415583
570,,0.0898961050086579
571,,0.0948961047445886
572,,0.100207792709957
573,,0.105896103878788
574,,0.111896103471861
575,,0.11829870138961
576,,0.124926406926407
577,,0.131848484848485
578,,0.139047619047619
579,,0.146372294372294
580,,0.153627705627705
581,,0.160861471861472
582,,0.168030303939394
583,,0.175181816666666
584,,0.18221212012987
585,,0.189103895454545
586,,0.195593074285714
587,,0.201683982294372
588,,0.207225108095238
589,,0.212285712424242
590,,0.216913417186147
591,,0.221086575411255
592,,0.224714280865801
593,,0.227774887142857
594,,0.230316014199134
595,,0.232225105064935
596,,0.233653678225108
597,,0.234640690952381
598,,0.235445886839826
599,,0.235887445887446
600,,0.236203464718614
601,,0.236675326666666
602,,0.237251082294372
603,,0.237835496363636
604,,0.238865798311688
605,,0.240225105021645
606,0.001,0.242103893593073
607,0.001,0.244670991861472
608,0.001,0.24803030073593
609,0.001,0.252372294458874
610,0.0020000001,0.257735928354978
611,0.0020000001,0.264251082077922
612,0.003,0.271956709567099
613,0.003,0.280757574675324
614,0.0040000002,0.290805196796536
615,0.0049999999,0.302316018008658
616,0.0049999999,0.315285713073593
617,0.0070000002,0.329822507662337
618,0.0080000004,0.345965363722943
619,0.0089999996,0.363731599090909
620,0.011,0.383164497142857
621,0.014,0.404151504805194
622,0.016000001,0.427134194415584
623,0.018999999,0.451870133030302
624,0.023,0.478428575064934
625,0.027000001,0.506571424025973
626,0.032000002,0.536129868831168
627,0.039000001,0.566956712813852
628,0.046,0.599060605844155
629,0.054000001,0.632121204155843
630,0.063000001,0.666285713982683
631,0.074000001,0.701017325497834
632,0.086999997,0.735982693333332
633,0.101,0.770896109307358
634,0.117,0.805212127142856
635,0.13500001,0.838298708528137
636,0.156,0.869610393982683
637,0.18000001,0.898757576320345
638,0.206,0.925151512077921
639,0.234,0.948268396969696
640,0.26499999,0.967718614285713
641,0.29899999,0.983177487792206
642,0.33500001,0.993939395411254
643,0.373,0.999471862510821
644,0.414,0.9995021712987
645,0.45500001,0.994103898225107
646,0.49900001,0.98312121095238
647,0.542,0.966878786320345
648,0.58600003,0.945714283463202
649,0.62900001,0.919891776666665
650,0.67199999,0.889896109090908
651,0.713,0.856121210562769
652,0.75199997,0.819086574415583
653,0.787,0.779506478961038
654,0.82099998,0.738073587142856
655,0.85299999,0.695346315757575
656,0.88099998,0.652151511688311
657,0.90700001,0.608852814718614
658,0.92900002,0.566415586060605
659,0.94800001,0.52481385069264
660,0.96499997,0.484380945887445
661,0.97799999,0.445497829307359
662,0.98799998,0.408415584199134
663,0.99400002,0.37307792064935
664,0.99900001,0.34003030021645
665,1,0.309047616666666
666,0.99900001,0.280281386190476
667,0.99400002,0.253597403463203
668,0.99000001,0.229000000822511
669,0.98199999,0.206402599696969
670,0.97399998,0.185809526709956
671,0.963,0.167073596190476
672,0.94800001,0.150225113025974
673,0.93400002,0.134805199484848
674,0.92000002,0.12066667104329
675,0.903,0.107926410142857
676,0.88599998,0.0963896110129869
677,0.87,0.0861082248008657
678,0.85299999,0.0770000003246752
679,0.83600003,0.0688917746536796
680,0.81900001,0.0617012978095237
681,0.801,0.05510389508658
682,0.78399998,0.0491948049090908
683,0.76599997,0.0438225107922077
684,0.75,0.0390562771255411
685,0.73199999,0.0348528139610389
686,0.71399999,0.0312380954761904
687,0.69700003,0.0279740261471861
688,0.68000001,0.0250389608614718
689,0.66299999,0.0225238095238095
690,0.64700001,0.0202987013852814
691,0.63099998,0.0183896102770563
692,0.61500001,0.0166450216666666
693,0.60100001,0.0150216451047619
694,0.58499998,0.0136753248077922
695,0.57200003,0.0122510823809524
696,0.55800003,0.0110173157515151
697,0.546,0.0101082249021645
698,0.53299999,0.0092813851095238
699,0.51999998,0.00853679643160172
700,0.50800002,0.00774025972987012
701,0.49700001,0.00713852826493505
702,0.486,0.0065108227060606
703,0.47499999,0.00596969709523809
704,0.46399999,0.00553679653203462
705,0.454,0.00514285714978354
706,0.44499999,0.0047662338056277
707,0.435,0.00434199142424242
708,0.42699999,0.00404761918787878
709,0.419,0.00406060628787878
710,0.41100001,0.00393939417272727
711,0.403,0.00386147203376623
712,0.39500001,0.00362770575324675
713,0.38600001,0.00337229444675324
714,0.37799999,0.00313852816623376
715,0.37099999,0.00296969696363636
716,0.36399999,0.00290909089090909
717,0.35600001,0.003
718,0.34900001,0.003
719,0.34299999,0.003
720,0.338,0.00309090908181818
721,0.33199999,0.00303030302727272
722,0.32600001,0.00277056279350649
723,0.31999999,0.00259740263766233
724,0.315,0.00260173164155844
725,0.31,0.00254112558701298
726,0.30399999,0.00245887451298701
727,0.29800001,0.00239826845844155
728,0.292,0.00240259746233766
729,0.28600001,0.0022294373064935
730,0.28099999,0.00196969707272727
731,0.27599999,0.00190909101818182
732,0.27000001,0.0020000001
733,0.26499999,0.0020000001
734,0.259,0.0020000001
735,0.25299999,0.0020000001
736,0.24699999,0.00190909101818182
737,0.242,0.00196969707272727
738,0.237,0.00213852822467532
739,0.23100001,0.00246320351688311
740,0.22499999,0.00265800869220779
741,0.219,0.00272294375064935
742,0.213,0.00265800869220779
743,0.208,0.00246320351688311
744,0.20200001,0.00213852822467532
745,0.197,0.00196969707272727
746,0.191,0.00190909101818182
747,0.186,0.0020000001
748,0.18099999,0.0020000001
749,0.176,0.0020000001
750,0.17200001,0.0020000001
751,0.167,0.0020000001
752,0.163,0.0020000001
753,0.15800001,0.0020000001
754,0.154,0.0020000001
755,0.15099999,0.0020000001
756,0.146,0.0020000001
757,0.142,0.0020000001
758,0.13699999,0.0020000001
759,0.134,0.0020000001
760,0.13,0.0020000001
761,0.127,0.0020000001
762,0.124,0.0020000001
763,0.12,0.0020000001
764,0.117,0.0020000001
765,0.114,0.0020000001
766,0.111,0.0020000001
767,0.107,0.0020000001
768,0.103,0.0020000001
769,0.098999999,0.0020000001
770,0.096000001,0.0020000001
771,0.093000002,0.0020000001
772,0.090999998,0.0020000001
773,0.089000002,0.0020000001
774,0.086999997,0.0020000001
775,0.085000001,0.0020000001
776,0.083999999,0.0020000001
777,0.082000002,0.0020000001
778,0.081,0.0020000001
779,0.079000004,0.0020000001
780,0.077,0.0020000001
781,0.074000001,0.0020000001
782,0.071999997,0.0020000001
783,0.07,0.0020000001
784,0.068999998,0.0020000001
785,0.066,0.0020000001
786,0.064999998,0.0020909092
787,0.064000003,0.00203030313333333
788,0.061999999,0.00186147194761905
789,0.061000001,0.00162770569047619
790,0.059999999,0.00128138530952381
791,0.057999998,0.00119913421904762
792,0.056000002,0.00113852815238095
793,0.055,0.00114285715714286
794,0.052999999,0.00125541128095238
795,0.052000001,0.00114285715714286
796,0.050000001,0.00120476192523809
797,0.048999999,0.00129047621952381
798,0.046999998,0.00140000004
799,0.046,0.00153333338666667
800,0.045000002
801,0.044
802,0.043000001
803,0.041999999
804,0.041000001
805,0.039000001
806,0.037999999
807,0.037
808,0.035999998
809,0.035999998
810,0.035
811,0.035
812,0.034000002
813,0.033
814,0.032000002
815,0.032000002
816,0.032000002
817,0.030999999
818,0.030999999
819,0.028999999
820,0.028999999
821,0.028000001
822,0.027000001
823,0.027000001
824,0.026000001
825,0.025
826,0.024
827,0.024
828,0.023
829,0.023
830,0.022
831,0.022
832,0.021
833,0.021
834,0.02
835,0.02
836,0.018999999
837,0.018999999
838,0.017999999
839,0.017999999
840,0.017000001
841,0.017000001
842,0.017000001
843,0.016000001
844,0.016000001
845,0.015
846,0.015
847,0.014
848,0.014
849,0.013
850,0.013
851,0.013
852,0.013
853,0.012
854,0.012
855,0.012
856,0.012
857,0.011
858,0.011
859,0.011
860,0.0099999998
861,0.0099999998
862,0.0099999998
863,0.0089999996
864,0.0089999996
865,0.0089999996
866,0.0080000004
867,0.0080000004
868,0.0080000004
869,0.0070000002
870,0.0070000002
871,0.0070000002
872,0.0070000002
873,0.0060000001
874,0.0070000002
875,0.0070000002
876,0.0070000002
877,0.0060000001
878,0.0060000001
879,0.0060000001
880,0.0060000001
881,0.0060000001
882,0.0060000001
883,0.0060000001
884,0.0060000001
885,0.0049999999
886,0.0049999999
887,0.0049999999
888,0.0049999999
889,0.0049999999
890,0.0049999999
891,0.0040000002
892,0.0040000002
893,0.0040000002
894,0.0040000002
895,0.0040000002
896,0.0040000002
897,0.0040000002
898,0.0040000002
899,0.0040000002
900,0.003
